"","solID","dep_var_type","channels","date_min","date_max","periods","constr_low","constr_low_abs","constr_up","constr_up_abs","unconstr_mult","constr_low_unb","constr_low_unb_abs","constr_up_unb","constr_up_unb_abs","histSpendAll","histSpendAllTotal","histSpendAllUnit","histSpendAllUnitTotal","histSpendAllShare","histSpendWindow","histSpendWindowTotal","histSpendWindowUnit","histSpendWindowUnitTotal","histSpendWindowShare","initSpendUnit","initSpendUnitTotal","initSpendShare","initSpendTotal","initResponseUnit","initResponseUnitTotal","initResponseMargUnit","initResponseTotal","initResponseUnitShare","initCPAUnit","initCpaUnit","total_budget_unit","total_budget_unit_delta","optmSpendUnit","optmSpendUnitDelta","optmSpendUnitTotal","optmSpendUnitTotalDelta","optmSpendShareUnit","optmSpendTotal","optmSpendUnitUnbound","optmSpendUnitDeltaUnbound","optmSpendUnitTotalUnbound","optmSpendUnitTotalDeltaUnbound","optmSpendShareUnitUnbound","optmSpendTotalUnbound","optmResponseUnit","optmResponseMargUnit","optmResponseUnitTotal","optmResponseTotal","optmResponseUnitShare","optmCPAUnit","optmCpaUnit","optmResponseUnitLift","optmResponseUnitUnbound","optmResponseMargUnitUnbound","optmResponseUnitTotalUnbound","optmResponseTotalUnbound","optmResponseUnitShareUnbound","optmCPAUnitUnbound","optmCpaUnitUnbound","optmResponseUnitLiftUnbound","optmResponseUnitTotalLift","optmResponseUnitTotalLiftUnbound"
"facebook_s","1_619_1","conversion","facebook_s",2024-01-01,2024-02-29,"60 days",0.7,1218.58333333333,1.5,2611.25,3,0.0999999999999999,174.083333333333,2.5,4352.08333333333,104450,165550,1740.83333333333,2759.16666666667,0.630927212322561,104450,165550,1740.83333333333,2759.16666666667,0.630927212322561,1740.83333333333,2759.16666666667,0.630927212322561,165550,55.5836562762518,88.2804564499964,0.0435550964442371,5296.82738699979,0.629625836922755,0.0319293382151758,31.319158363411,2759.16666666667,0,1625.7320197085,-0.0661185142890367,2759.16666667151,1.75504055732745e-12,0.589211242418236,165550.000000291,1625.73165821242,-0.0661187219459507,2759.1666666654,-4.5763393075049e-13,0.589211111403142,165549.999999924,50.4935911492911,0.0448106526214715,88.5082029446429,5310.49217667858,0.570496174019849,0.0310589879126233,32.1967992908606,-0.091574852536922,50.4935749487807,0.0448106558929311,88.5082029443716,5310.4921766623,0.570495990981948,0.031058984853811,32.1968024617295,-0.0915751439986847,0.00257980649177414,0.00257980648870082
"googlesearch_s","1_619_1","conversion","googlesearch_s",2024-01-01,2024-02-29,"60 days",0.7,712.833333333333,1.5,1527.5,3,0.0999999999999999,101.833333333333,2.5,2545.83333333333,61100,165550,1018.33333333333,2759.16666666667,0.369072787677439,61100,165550,1018.33333333333,2759.16666666667,0.369072787677439,1018.33333333333,2759.16666666667,0.369072787677439,165550,32.6968001737446,88.2804564499964,0.047392816533474,5296.82738699979,0.370374163077245,0.0321081507434481,31.1447397886675,2759.16666666667,0,1133.43464696301,0.113029113220628,2759.16666667151,1.75504055732745e-12,0.410788757581764,165550.000000291,1133.43500845298,0.113029468202599,2759.1666666654,-4.5763393075049e-13,0.410788888596858,165549.999999924,38.0146117953518,0.0448017143677646,88.5082029446429,5310.49217667858,0.429503825980151,0.0335393062998475,29.815762766821,0.162640123600761,38.014627995591,0.0448017046231683,88.5082029443716,5310.4921766623,0.429504009018052,0.033539309896098,29.8157595698277,0.162640619069401,0.00257980649177414,0.00257980648870082
